time_seconds,"record cu05, signal 0"
3.680000,0.117500
3.684000,0.132500
3.688000,0.147500
3.692000,0.157500
3.696000,0.172500
3.700000,0.177500
3.704000,0.185000
3.708000,0.187500
3.712000,0.195000
3.716000,0.192500
3.720000,0.195000
3.724000,0.192500
3.728000,0.192500
3.732000,0.185000
3.736000,0.187500
3.740000,0.192500
3.744000,0.192500
3.748000,0.185000
3.752000,0.187500
3.756000,0.180000
3.760000,0.172500
3.764000,0.165000
3.768000,0.170000
3.772000,0.162500
3.776000,0.162500
3.780000,0.157500
3.784000,0.155000
3.788000,0.150000
3.792000,0.142500
3.796000,0.147500
3.800000,0.142500
3.804000,0.147500
3.808000,0.147500
3.812000,0.155000
3.816000,0.157500
3.820000,0.165000
3.824000,0.170000
3.828000,0.177500
3.832000,0.177500
3.836000,0.187500
3.840000,0.195000
3.844000,0.202500
3.848000,0.210000
3.852000,0.232500
3.856000,0.252500
3.860000,0.275000
3.864000,0.292500
3.868000,0.322500
3.872000,0.352500
3.876000,0.382500
3.880000,0.420000
3.884000,0.462500
3.888000,0.500000
3.892000,0.522500
3.896000,0.540000
3.900000,0.562500
3.904000,0.597500
3.908000,0.635000
3.912000,0.652500
3.916000,0.637500
3.920000,0.615000
3.924000,0.592500
3.928000,0.570000
3.932000,0.552500
3.936000,0.532500
3.940000,0.502500
3.944000,0.470000
3.948000,0.447500
3.952000,0.450000
3.956000,0.465000
3.960000,0.487500
3.964000,0.470000
3.968000,0.380000
3.972000,0.117500
3.976000,-0.327500
3.980000,-0.815000
3.984000,-1.227500
3.988000,-1.467500
3.992000,-1.520000
3.996000,-1.430000
4.000000,-1.282500
4.004000,-1.130000
4.008000,-1.002500
4.012000,-0.907500
4.016000,-0.847500
4.020000,-0.787500
4.024000,-0.727500
4.028000,-0.650000
4.032000,-0.590000
4.036000,-0.522500
4.040000,-0.442500
4.044000,-0.350000
4.048000,-0.255000
4.052000,-0.172500
4.056000,-0.110000
4.060000,-0.060000
4.064000,-0.015000
4.068000,0.035000
4.072000,0.067500
4.076000,0.087500
4.080000,0.097500
4.084000,0.112500
4.088000,0.127500
4.092000,0.142500
4.096000,0.162500
4.100000,0.180000
4.104000,0.200000
4.108000,0.217500
4.112000,0.237500
4.116000,0.252500
4.120000,0.270000
4.124000,0.290000
4.128000,0.307500
4.132000,0.322500
4.136000,0.345000
4.140000,0.365000
4.144000,0.382500
4.148000,0.390000
4.152000,0.417500
4.156000,0.427500
4.160000,0.440000
4.164000,0.447500
4.168000,0.457500
4.172000,0.465000
4.176000,0.472500
4.180000,0.477500
4.184000,0.480000
4.188000,0.480000
4.192000,0.480000
4.196000,0.485000
4.200000,0.480000
4.204000,0.477500
4.208000,0.472500
4.212000,0.470000
4.216000,0.465000
4.220000,0.462500
4.224000,0.450000
4.228000,0.442500
4.232000,0.435000
4.236000,0.432500
4.240000,0.425000
4.244000,0.420000
4.248000,0.405000
4.252000,0.402500
4.256000,0.395000
4.260000,0.387500
4.264000,0.372500
4.268000,0.365000
4.272000,0.352500
4.276000,0.337500
4.280000,0.327500
4.284000,0.312500
4.288000,0.297500
4.292000,0.282500
4.296000,0.270000
4.300000,0.252500
4.304000,0.237500
4.308000,0.222500
4.312000,0.207500
4.316000,0.187500
4.320000,0.172500
4.324000,0.155000
4.328000,0.140000
4.332000,0.120000
4.336000,0.110000
4.340000,0.095000
4.344000,0.082500
4.348000,0.065000
4.352000,0.057500
4.356000,0.045000
4.360000,0.037500
4.364000,0.027500
4.368000,0.022500
4.372000,0.015000
4.376000,0.012500
4.380000,0.005000
4.384000,0.005000
4.388000,0.000000
4.392000,-0.012500
4.396000,0.000000
4.400000,-0.015000
4.404000,-0.015000
4.408000,-0.015000
4.412000,-0.015000
4.416000,-0.015000
4.420000,-0.012500
4.424000,-0.015000
4.428000,-0.015000
4.432000,-0.015000
4.436000,0.000000
4.440000,0.000000
4.444000,0.005000
4.448000,0.005000
4.452000,0.012500
4.456000,0.012500
4.460000,0.015000
4.464000,0.012500
4.468000,0.015000
4.472000,0.022500
4.476000,0.022500
4.480000,0.027500
4.484000,0.022500
4.488000,0.027500
4.492000,0.030000
4.496000,0.035000
4.500000,0.037500
4.504000,0.042500
4.508000,0.037500
4.512000,0.042500
4.516000,0.037500
4.520000,0.045000
4.524000,0.042500
4.528000,0.045000
4.532000,0.045000
4.536000,0.050000
4.540000,0.052500
4.544000,0.057500
4.548000,0.050000
4.552000,0.057500
4.556000,0.057500
4.560000,0.057500
4.564000,0.057500
4.568000,0.060000
4.572000,0.060000
4.576000,0.060000
4.580000,0.067500
4.584000,0.067500
4.588000,0.072500
4.592000,0.075000
4.596000,0.080000
4.600000,0.075000
4.604000,0.082500
4.608000,0.080000
4.612000,0.087500
4.616000,0.087500
4.620000,0.090000
4.624000,0.090000
4.628000,0.097500
4.632000,0.090000
4.636000,0.102500
4.640000,0.102500
4.644000,0.112500
4.648000,0.135000
4.652000,0.187500
4.656000,0.240000
4.660000,0.297500
4.664000,0.350000
4.668000,0.395000
4.672000,0.435000
4.676000,0.480000
4.680000,0.530000
4.684000,0.562500
4.688000,0.592500
4.692000,0.612500
4.696000,0.627500
4.700000,0.622500
4.704000,0.607500
4.708000,0.555000
4.712000,0.485000
4.716000,0.397500
4.720000,0.327500
4.724000,0.262500
4.728000,0.207500
4.732000,0.140000
4.736000,0.082500
4.740000,0.030000
4.744000,0.000000
4.748000,-0.030000
4.752000,-0.030000
4.756000,-0.030000
4.760000,-0.030000
4.764000,-0.035000
4.768000,-0.035000
4.772000,-0.027500
4.776000,0.052500
4.780000,0.237500
4.784000,0.510000
4.788000,0.840000
4.792000,1.192500
4.796000,1.575000
4.800000,1.920000
4.804000,2.130000
4.808000,2.122500
4.812000,1.920000
4.816000,1.552500
4.820000,1.107500
4.824000,0.687500
4.828000,0.342500
4.832000,0.087500
4.836000,-0.067500
4.840000,-0.140000
4.844000,-0.180000
4.848000,-0.230000
4.852000,-0.262500
4.856000,-0.275000
4.860000,-0.277500
4.864000,-0.292500
4.868000,-0.300000
4.872000,-0.300000
4.876000,-0.292500
4.880000,-0.282500
4.884000,-0.285000
4.888000,-0.277500
4.892000,-0.275000
4.896000,-0.260000
4.900000,-0.260000
4.904000,-0.255000
4.908000,-0.247500
4.912000,-0.237500
4.916000,-0.237500
4.920000,-0.222500
4.924000,-0.217500
4.928000,-0.202500
4.932000,-0.192500
4.936000,-0.177500
4.940000,-0.157500
4.944000,-0.140000
4.948000,-0.127500
4.952000,-0.097500
4.956000,-0.080000
4.960000,-0.057500
4.964000,-0.035000
4.968000,0.000000
4.972000,0.022500
4.976000,0.045000
4.980000,0.072500
4.984000,0.087500
4.988000,0.102500
4.992000,0.112500
4.996000,0.127500
5.000000,0.140000
5.004000,0.150000
5.008000,0.162500
5.012000,0.165000
5.016000,0.170000
5.020000,0.177500
5.024000,0.177500
5.028000,0.177500
5.032000,0.170000
5.036000,0.172500
5.040000,0.172500
5.044000,0.172500
5.048000,0.170000
5.052000,0.172500
5.056000,0.172500
5.060000,0.172500
5.064000,0.172500
5.068000,0.172500
5.072000,0.172500
5.076000,0.172500
5.080000,0.180000
5.084000,0.177500
5.088000,0.180000
5.092000,0.177500
5.096000,0.180000
5.100000,0.177500
5.104000,0.177500
5.108000,0.170000
5.112000,0.165000
5.116000,0.157500
5.120000,0.155000
5.124000,0.147500
5.128000,0.132500
5.132000,0.117500
5.136000,0.110000
5.140000,0.097500
5.144000,0.082500
5.148000,0.065000
5.152000,0.052500
5.156000,0.037500
5.160000,0.022500
5.164000,0.007500
5.168000,-0.015000
5.172000,-0.035000
5.176000,-0.050000
5.180000,-0.057500
5.184000,-0.057500
5.188000,-0.022500
5.192000,0.045000
5.196000,0.120000
5.200000,0.192500
5.204000,0.222500
5.208000,0.180000
5.212000,0.080000
5.216000,-0.065000
5.220000,-0.185000
5.224000,-0.277500
5.228000,-0.357500
5.232000,-0.447500
5.236000,-0.555000
5.240000,-0.697500
5.244000,-0.847500
5.248000,-0.980000
5.252000,-1.087500
5.256000,-1.170000
5.260000,-1.235000
5.264000,-1.282500
5.268000,-1.320000
5.272000,-1.327500
5.276000,-1.312500
5.280000,-1.252500
5.284000,-1.140000
5.288000,-0.965000
5.292000,-0.742500
5.296000,-0.492500
5.300000,-0.252500
5.304000,-0.037500
5.308000,0.135000
5.312000,0.275000
5.316000,0.372500
5.320000,0.447500
5.324000,0.487500
5.328000,0.507500
5.332000,0.507500
5.336000,0.515000
5.340000,0.507500
5.344000,0.502500
5.348000,0.485000
5.352000,0.480000
5.356000,0.485000
5.360000,0.495000
5.364000,0.532500
5.368000,0.577500
5.372000,0.645000
5.376000,0.727500
5.380000,0.815000
5.384000,0.890000
5.388000,0.952500
5.392000,0.990000
5.396000,1.020000
5.400000,1.035000
5.404000,1.047500
5.408000,1.047500
5.412000,1.047500
