time_seconds,"record cu35, signal 0"
4.156000,0.590000
4.160000,0.582500
4.164000,0.575000
4.168000,0.560000
4.172000,0.532500
4.176000,0.522500
4.180000,0.532500
4.184000,0.525000
4.188000,0.495000
4.192000,0.432500
4.196000,0.380000
4.200000,0.342500
4.204000,0.350000
4.208000,0.367500
4.212000,0.372500
4.216000,0.345000
4.220000,0.300000
4.224000,0.262500
4.228000,0.237500
4.232000,0.237500
4.236000,0.247500
4.240000,0.260000
4.244000,0.260000
4.248000,0.267500
4.252000,0.262500
4.256000,0.262500
4.260000,0.245000
4.264000,0.232500
4.268000,0.237500
4.272000,0.240000
4.276000,0.217500
4.280000,0.192500
4.284000,0.157500
4.288000,0.135000
4.292000,0.117500
4.296000,0.097500
4.300000,0.067500
4.304000,0.045000
4.308000,0.042500
4.312000,0.057500
4.316000,0.057500
4.320000,0.022500
4.324000,-0.060000
4.328000,-0.097500
4.332000,-0.127500
4.336000,-0.162500
4.340000,-0.195000
4.344000,-0.230000
4.348000,-0.290000
4.352000,-0.350000
4.356000,-0.390000
4.360000,-0.435000
4.364000,-0.457500
4.368000,-0.472500
4.372000,-0.502500
4.376000,-0.532500
4.380000,-0.545000
4.384000,-0.552500
4.388000,-0.555000
4.392000,-0.562500
4.396000,-0.560000
4.400000,-0.547500
4.404000,-0.510000
4.408000,-0.492500
4.412000,-0.500000
4.416000,-0.537500
4.420000,-0.577500
4.424000,-0.600000
4.428000,-0.577500
4.432000,-0.555000
4.436000,-0.540000
4.440000,-0.525000
4.444000,-0.487500
4.448000,-0.420000
4.452000,-0.375000
4.456000,-0.315000
4.460000,-0.270000
4.464000,-0.225000
4.468000,-0.187500
4.472000,-0.155000
4.476000,-0.120000
4.480000,-0.082500
4.484000,-0.057500
4.488000,-0.042500
4.492000,-0.042500
4.496000,0.012500
4.500000,0.057500
4.504000,0.105000
4.508000,0.147500
4.512000,0.185000
4.516000,0.195000
4.520000,0.225000
4.524000,0.267500
4.528000,0.327500
4.532000,0.382500
4.536000,0.417500
4.540000,0.420000
4.544000,0.420000
4.548000,0.397500
4.552000,0.357500
4.556000,0.330000
4.560000,0.320000
4.564000,0.335000
4.568000,0.357500
4.572000,0.382500
4.576000,0.412500
4.580000,0.425000
4.584000,0.432500
4.588000,0.440000
4.592000,0.472500
4.596000,0.525000
4.600000,0.547500
4.604000,0.552500
4.608000,0.540000
4.612000,0.537500
4.616000,0.540000
4.620000,0.555000
4.624000,0.555000
4.628000,0.555000
4.632000,0.540000
4.636000,0.537500
4.640000,0.525000
4.644000,0.515000
4.648000,0.522500
4.652000,0.522500
4.656000,0.515000
4.660000,0.495000
4.664000,0.462500
4.668000,0.440000
4.672000,0.417500
4.676000,0.387500
4.680000,0.367500
4.684000,0.352500
4.688000,0.352500
4.692000,0.357500
4.696000,0.375000
4.700000,0.387500
4.704000,0.387500
4.708000,0.360000
4.712000,0.335000
4.716000,0.312500
4.720000,0.315000
4.724000,0.322500
4.728000,0.327500
4.732000,0.300000
4.736000,0.267500
4.740000,0.255000
4.744000,0.262500
4.748000,0.267500
4.752000,0.267500
4.756000,0.290000
4.760000,0.297500
4.764000,0.312500
4.768000,0.327500
4.772000,0.335000
4.776000,0.320000
4.780000,0.315000
4.784000,0.322500
4.788000,0.342500
4.792000,0.352500
4.796000,0.360000
4.800000,0.365000
4.804000,0.367500
4.808000,0.367500
4.812000,0.380000
4.816000,0.387500
4.820000,0.387500
4.824000,0.387500
4.828000,0.417500
4.832000,0.465000
4.836000,0.517500
4.840000,0.562500
4.844000,0.612500
4.848000,0.665000
4.852000,0.682500
4.856000,0.705000
4.860000,0.725000
4.864000,0.725000
4.868000,0.697500
4.872000,0.630000
4.876000,0.540000
4.880000,0.465000
4.884000,0.395000
4.888000,0.330000
4.892000,0.262500
4.896000,0.207500
4.900000,0.170000
4.904000,0.125000
4.908000,0.090000
4.912000,0.072500
4.916000,0.072500
4.920000,0.095000
4.924000,0.125000
4.928000,0.162500
4.932000,0.165000
4.936000,0.157500
4.940000,0.172500
4.944000,0.180000
4.948000,0.185000
4.952000,0.185000
4.956000,0.180000
4.960000,0.170000
4.964000,0.192500
4.968000,0.210000
4.972000,0.230000
4.976000,0.237500
4.980000,0.237500
4.984000,0.237500
4.988000,0.252500
4.992000,0.277500
4.996000,0.297500
5.000000,0.297500
5.004000,0.290000
5.008000,0.277500
5.012000,0.290000
5.016000,0.305000
5.020000,0.312500
5.024000,0.305000
5.028000,0.297500
5.032000,0.285000
5.036000,0.277500
5.040000,0.262500
5.044000,0.255000
5.048000,0.247500
5.052000,0.217500
5.056000,0.192500
5.060000,0.165000
5.064000,0.140000
5.068000,0.120000
5.072000,0.110000
5.076000,0.097500
5.080000,0.112500
5.084000,0.117500
5.088000,0.095000
5.092000,0.037500
5.096000,-0.037500
5.100000,-0.072500
5.104000,-0.067500
5.108000,-0.060000
5.112000,-0.045000
5.116000,-0.045000
5.120000,-0.042500
5.124000,0.000000
5.128000,0.020000
5.132000,0.057500
5.136000,0.060000
5.140000,0.057500
5.144000,0.035000
5.148000,-0.050000
5.152000,-0.112500
5.156000,-0.157500
5.160000,-0.195000
5.164000,-0.240000
5.168000,-0.290000
5.172000,-0.327500
5.176000,-0.380000
5.180000,-0.447500
5.184000,-0.515000
5.188000,-0.592500
5.192000,-0.702500
5.196000,-0.830000
5.200000,-0.952500
5.204000,-1.027500
5.208000,-1.062500
5.212000,-1.040000
5.216000,-0.990000
5.220000,-0.937500
5.224000,-0.867500
5.228000,-0.755000
5.232000,-0.675000
5.236000,-0.657500
5.240000,-0.650000
5.244000,-0.637500
5.248000,-0.690000
5.252000,-0.792500
5.256000,-0.875000
5.260000,-0.870000
5.264000,-0.695000
5.268000,-0.360000
5.272000,0.112500
5.276000,0.600000
5.280000,1.147500
5.284000,1.700000
5.288000,2.152500
5.292000,2.580000
5.296000,2.802500
5.300000,2.602500
5.304000,2.062500
5.308000,1.440000
5.312000,0.930000
5.316000,0.590000
5.320000,0.330000
5.324000,0.057500
5.328000,-0.275000
5.332000,-0.500000
5.336000,-0.502500
5.340000,-0.337500
5.344000,-0.120000
5.348000,0.162500
5.352000,0.440000
5.356000,0.747500
5.360000,0.972500
5.364000,1.160000
5.368000,1.310000
5.372000,1.470000
5.376000,1.620000
5.380000,1.745000
5.384000,1.822500
5.388000,1.860000
5.392000,1.842500
5.396000,1.812500
5.400000,1.792500
5.404000,1.790000
5.408000,1.767500
5.412000,1.732500
5.416000,1.692500
5.420000,1.647500
5.424000,1.587500
5.428000,1.522500
5.432000,1.455000
5.436000,1.377500
5.440000,1.312500
