time_seconds,"record cu21, signal 0"
1.956000,-1.912500
1.960000,-1.722500
1.964000,-1.577500
1.968000,-1.545000
1.972000,-1.422500
1.976000,-1.425000
1.980000,-1.537500
1.984000,-1.597500
1.988000,-1.515000
1.992000,-1.440000
1.996000,-1.450000
2.000000,-1.510000
2.004000,-1.625000
2.008000,-1.785000
2.012000,-1.940000
2.016000,-2.037500
2.020000,-1.900000
2.024000,-1.640000
2.028000,-1.432500
2.032000,-1.277500
2.036000,-1.122500
2.040000,-0.982500
2.044000,-0.887500
2.048000,-0.810000
2.052000,-0.802500
2.056000,-0.715000
2.060000,-0.502500
2.064000,-0.350000
2.068000,-0.350000
2.072000,-0.277500
2.076000,-0.187500
2.080000,-0.065000
2.084000,0.097500
2.088000,0.160000
2.092000,0.177500
2.096000,0.187500
2.100000,0.107500
2.104000,-0.027500
2.108000,-0.220000
2.112000,-0.222500
2.116000,0.140000
2.120000,0.547500
2.124000,0.772500
2.128000,0.782500
2.132000,0.835000
2.136000,0.797500
2.140000,0.757500
2.144000,0.672500
2.148000,0.337500
2.152000,-0.112500
2.156000,-0.552500
2.160000,-0.870000
2.164000,-1.177500
2.168000,-1.422500
2.172000,-1.535000
2.176000,-1.577500
2.180000,-1.652500
2.184000,-1.835000
2.188000,-2.077500
2.192000,-2.090000
2.196000,-1.962500
2.200000,-1.862500
2.204000,-1.912500
2.208000,-2.100000
2.212000,-2.165000
2.216000,-1.912500
2.220000,-1.602500
2.224000,-1.387500
2.228000,-1.372500
2.232000,-1.532500
2.236000,-1.600000
2.240000,-1.590000
2.244000,-1.685000
2.248000,-1.840000
2.252000,-1.947500
2.256000,-1.990000
2.260000,-1.957500
2.264000,-1.847500
2.268000,-1.675000
2.272000,-1.545000
2.276000,-1.450000
2.280000,-1.352500
2.284000,-1.215000
2.288000,-1.125000
2.292000,-1.100000
2.296000,-1.110000
2.300000,-1.002500
2.304000,-0.577500
2.308000,-0.065000
2.312000,0.252500
2.316000,0.220000
2.320000,0.045000
2.324000,-0.157500
2.328000,-0.195000
2.332000,-0.097500
2.336000,0.040000
2.340000,0.045000
2.344000,0.047500
2.348000,0.072500
2.352000,0.022500
2.356000,-0.062500
2.360000,0.010000
2.364000,0.152500
2.368000,0.422500
2.372000,0.662500
2.376000,0.895000
2.380000,1.007500
2.384000,0.910000
2.388000,0.515000
2.392000,0.062500
2.396000,-0.277500
2.400000,-0.520000
2.404000,-0.802500
2.408000,-1.077500
2.412000,-1.297500
2.416000,-1.535000
2.420000,-1.787500
2.424000,-1.970000
2.428000,-2.045000
2.432000,-2.035000
2.436000,-1.952500
2.440000,-1.840000
2.444000,-1.847500
2.448000,-1.875000
2.452000,-1.772500
2.456000,-1.572500
2.460000,-1.447500
2.464000,-1.402500
2.468000,-1.457500
2.472000,-1.720000
2.476000,-2.102500
2.480000,-2.187500
2.484000,-1.902500
2.488000,-1.650000
2.492000,-1.445000
2.496000,-1.397500
2.500000,-1.557500
2.504000,-1.622500
2.508000,-1.500000
2.512000,-1.415000
2.516000,-1.382500
2.520000,-1.240000
2.524000,-1.002500
2.528000,-0.760000
2.532000,-0.545000
2.536000,-0.387500
2.540000,-0.225000
2.544000,-0.112500
2.548000,0.040000
2.552000,0.187500
2.556000,0.295000
2.560000,0.400000
2.564000,0.500000
2.568000,0.547500
2.572000,0.572500
2.576000,0.657500
2.580000,0.650000
2.584000,0.577500
2.588000,0.550000
2.592000,0.572500
2.596000,0.620000
2.600000,0.675000
2.604000,0.737500
2.608000,0.777500
2.612000,0.902500
2.616000,1.065000
2.620000,1.210000
2.624000,1.395000
2.628000,1.247500
2.632000,0.882500
2.636000,0.572500
2.640000,0.085000
2.644000,-0.362500
2.648000,-0.670000
2.652000,-0.775000
2.656000,-0.737500
2.660000,-1.250000
2.664000,-1.920000
2.668000,-2.252500
2.672000,-2.307500
2.676000,-2.090000
2.680000,-1.707500
2.684000,-1.695000
2.688000,-1.947500
2.692000,-2.085000
2.696000,-1.987500
2.700000,-1.890000
2.704000,-1.790000
2.708000,-1.690000
2.712000,-1.640000
2.716000,-1.557500
2.720000,-1.537500
2.724000,-1.512500
2.728000,-1.557500
2.732000,-1.597500
2.736000,-1.602500
2.740000,-1.510000
2.744000,-1.372500
2.748000,-1.252500
2.752000,-1.127500
2.756000,-0.997500
2.760000,-0.952500
2.764000,-0.840000
2.768000,-0.702500
2.772000,-0.445000
2.776000,-0.072500
2.780000,0.300000
2.784000,0.415000
2.788000,0.315000
2.792000,0.240000
2.796000,0.410000
2.800000,0.727500
2.804000,0.762500
2.808000,0.682500
2.812000,0.615000
2.816000,0.625000
2.820000,0.687500
2.824000,0.770000
2.828000,0.885000
2.832000,1.040000
2.836000,1.137500
2.840000,1.190000
2.844000,1.207500
2.848000,1.127500
2.852000,1.175000
2.856000,1.515000
2.860000,1.957500
2.864000,1.987500
2.868000,1.487500
2.872000,0.612500
2.876000,0.127500
2.880000,0.357500
2.884000,0.777500
2.888000,0.875000
2.892000,0.540000
2.896000,-0.020000
2.900000,-0.300000
2.904000,-0.622500
2.908000,-1.357500
2.912000,-1.752500
2.916000,-1.535000
2.920000,-1.060000
2.924000,-0.695000
2.928000,-0.607500
2.932000,-0.820000
2.936000,-1.090000
2.940000,-0.990000
2.944000,-0.645000
2.948000,-0.552500
2.952000,-0.687500
2.956000,-0.752500
2.960000,-1.115000
2.964000,-1.685000
2.968000,-1.852500
2.972000,-1.527500
2.976000,-1.307500
2.980000,-1.157500
2.984000,-1.002500
2.988000,-0.765000
2.992000,-0.450000
2.996000,-0.195000
3.000000,-0.020000
3.004000,-0.135000
3.008000,-0.410000
3.012000,-0.400000
3.016000,-0.487500
3.020000,-0.702500
3.024000,-0.412500
3.028000,0.075000
3.032000,0.515000
3.036000,0.977500
3.040000,1.282500
3.044000,1.350000
3.048000,1.252500
3.052000,1.102500
3.056000,0.897500
3.060000,0.520000
3.064000,0.247500
3.068000,0.415000
3.072000,0.802500
3.076000,1.040000
3.080000,1.072500
3.084000,1.012500
3.088000,1.027500
3.092000,1.300000
3.096000,1.777500
3.100000,2.040000
3.104000,1.587500
3.108000,1.135000
3.112000,1.137500
3.116000,1.137500
3.120000,0.820000
3.124000,0.575000
3.128000,0.497500
3.132000,0.227500
3.136000,-0.175000
3.140000,-0.300000
3.144000,-0.507500
3.148000,-1.162500
3.152000,-1.672500
3.156000,-1.487500
3.160000,-0.972500
3.164000,-0.510000
3.168000,-0.187500
3.172000,-0.110000
3.176000,-0.552500
3.180000,-1.247500
3.184000,-1.562500
3.188000,-1.195000
3.192000,-0.662500
3.196000,-0.295000
3.200000,-0.025000
3.204000,-0.187500
3.208000,-1.127500
3.212000,-1.837500
3.216000,-1.572500
3.220000,-0.690000
3.224000,0.045000
3.228000,0.185000
3.232000,-0.050000
3.236000,-0.197500
3.240000,-0.022500
3.244000,0.290000
3.248000,0.315000
3.252000,-0.262500
3.256000,-0.787500
3.260000,-0.652500
3.264000,-0.245000
3.268000,0.007500
3.272000,-0.207500
3.276000,-0.640000
3.280000,-0.520000
3.284000,0.370000
3.288000,1.295000
3.292000,1.800000
3.296000,2.007500
3.300000,1.457500
3.304000,0.885000
3.308000,0.762500
3.312000,0.970000
3.316000,0.837500
3.320000,0.135000
3.324000,-0.202500
3.328000,0.010000
3.332000,0.697500
3.336000,1.585000
3.340000,2.202500
3.344000,2.400000
3.348000,2.287500
3.352000,1.900000
3.356000,0.997500
3.360000,-0.165000
3.364000,-0.847500
3.368000,-0.677500
3.372000,0.075000
3.376000,0.410000
3.380000,0.262500
3.384000,-0.115000
3.388000,-0.462500
3.392000,-1.040000
3.396000,-2.145000
3.400000,-2.720000
3.404000,-2.370000
3.408000,-1.597500
3.412000,-0.997500
3.416000,-0.845000
3.420000,-1.182500
3.424000,-1.377500
3.428000,-1.050000
3.432000,-0.660000
3.436000,-0.727500
3.440000,-1.302500
3.444000,-1.925000
3.448000,-2.352500
3.452000,-2.427500
3.456000,-1.957500
3.460000,-1.240000
3.464000,-0.720000
3.468000,-0.470000
3.472000,-0.527500
3.476000,-0.722500
3.480000,-1.052500
3.484000,-1.182500
3.488000,-0.687500
3.492000,-0.060000
3.496000,0.310000
3.500000,0.285000
3.504000,0.057500
3.508000,-0.062500
3.512000,0.250000
3.516000,0.797500
3.520000,0.945000
3.524000,0.710000
3.528000,0.595000
3.532000,0.712500
3.536000,0.810000
3.540000,0.770000
3.544000,0.775000
3.548000,0.697500
3.552000,0.477500
3.556000,0.410000
3.560000,0.657500
3.564000,1.150000
3.568000,1.557500
3.572000,1.815000
3.576000,1.900000
3.580000,1.845000
3.584000,1.860000
3.588000,1.937500
3.592000,1.200000
3.596000,-0.460000
3.600000,-1.612500
3.604000,-1.587500
3.608000,-0.690000
3.612000,0.450000
3.616000,1.137500
3.620000,1.007500
3.624000,0.490000
3.628000,0.102500
3.632000,-0.122500
3.636000,-0.385000
3.640000,-0.640000
3.644000,-0.722500
3.648000,-0.640000
3.652000,-0.695000
3.656000,-0.832500
3.660000,-0.732500
3.664000,-0.470000
3.668000,-0.377500
3.672000,-0.377500
3.676000,-0.272500
3.680000,-0.160000
3.684000,-0.277500
3.688000,-0.347500
3.692000,-0.460000
3.696000,-0.540000
3.700000,-0.450000
3.704000,-0.315000
3.708000,-0.275000
3.712000,-0.297500
3.716000,-0.237500
3.720000,-0.135000
3.724000,-0.097500
3.728000,-0.135000
3.732000,-0.065000
3.736000,0.140000
3.740000,0.352500
3.744000,0.572500
3.748000,0.820000
3.752000,0.995000
3.756000,1.100000
3.760000,1.145000
3.764000,1.227500
3.768000,1.235000
3.772000,1.170000
3.776000,1.062500
3.780000,1.132500
3.784000,1.347500
3.788000,1.462500
3.792000,1.375000
3.796000,1.300000
3.800000,1.350000
3.804000,1.035000
3.808000,0.615000
3.812000,0.382500
3.816000,0.622500
3.820000,1.510000
3.824000,2.637500
3.828000,3.262500
3.832000,3.240000
3.836000,2.887500
3.840000,2.550000
3.844000,2.247500
3.848000,1.760000
3.852000,1.145000
3.856000,0.725000
3.860000,0.497500
3.864000,0.400000
3.868000,0.325000
3.872000,0.100000
3.876000,-0.162500
3.880000,-0.227500
3.884000,-0.232500
3.888000,-0.320000
3.892000,-0.415000
3.896000,-0.440000
3.900000,-0.357500
3.904000,-0.325000
3.908000,-0.347500
3.912000,-0.297500
3.916000,-0.307500
3.920000,-0.277500
3.924000,-0.250000
3.928000,-0.520000
3.932000,-1.077500
3.936000,-1.270000
3.940000,-0.907500
3.944000,-0.312500
3.948000,0.097500
3.952000,0.047500
3.956000,-0.182500
3.960000,-0.295000
3.964000,-0.257500
3.968000,-0.027500
3.972000,0.112500
3.976000,0.135000
3.980000,0.345000
3.984000,0.527500
3.988000,0.590000
3.992000,0.797500
3.996000,1.057500
4.000000,1.282500
4.004000,1.362500
4.008000,1.227500
4.012000,1.075000
4.016000,1.212500
4.020000,1.482500
4.024000,1.620000
4.028000,1.570000
4.032000,1.337500
4.036000,1.075000
4.040000,1.100000
4.044000,1.427500
4.048000,1.835000
4.052000,2.037500
4.056000,2.112500
4.060000,1.965000
4.064000,1.775000
4.068000,1.750000
4.072000,1.977500
4.076000,2.140000
4.080000,2.090000
4.084000,1.840000
4.088000,1.412500
4.092000,0.897500
4.096000,0.552500
4.100000,0.322500
4.104000,0.207500
4.108000,0.120000
4.112000,-0.015000
4.116000,-0.197500
4.120000,-0.407500
4.124000,-0.650000
4.128000,-0.825000
4.132000,-0.882500
4.136000,-0.847500
4.140000,-0.772500
4.144000,-0.677500
4.148000,-0.575000
4.152000,-0.432500
4.156000,-0.240000
4.160000,-0.160000
4.164000,-0.162500
4.168000,-0.247500
4.172000,-0.315000
4.176000,-0.337500
4.180000,-0.345000
4.184000,-0.307500
4.188000,-0.332500
4.192000,-0.425000
4.196000,-0.425000
4.200000,-0.362500
4.204000,-0.295000
4.208000,-0.202500
4.212000,-0.087500
4.216000,-0.047500
4.220000,-0.052500
4.224000,0.047500
4.228000,0.197500
4.232000,0.465000
4.236000,0.752500
4.240000,0.925000
4.244000,1.097500
4.248000,1.150000
4.252000,1.150000
4.256000,1.210000
4.260000,1.277500
4.264000,1.295000
4.268000,1.200000
4.272000,1.185000
4.276000,1.235000
4.280000,1.262500
4.284000,1.325000
4.288000,1.347500
4.292000,1.302500
4.296000,1.225000
4.300000,1.270000
4.304000,1.395000
4.308000,1.500000
4.312000,1.635000
4.316000,1.757500
4.320000,1.765000
4.324000,1.690000
4.328000,1.400000
4.332000,0.900000
4.336000,0.497500
4.340000,0.200000
4.344000,0.025000
4.348000,-0.075000
4.352000,-0.150000
4.356000,-0.287500
4.360000,-0.590000
4.364000,-0.845000
4.368000,-1.057500
4.372000,-1.145000
4.376000,-1.107500
4.380000,-1.100000
4.384000,-1.240000
4.388000,-1.370000
4.392000,-1.290000
4.396000,-1.050000
4.400000,-0.845000
4.404000,-0.732500
4.408000,-0.795000
4.412000,-0.915000
4.416000,-0.952500
4.420000,-0.945000
4.424000,-0.957500
4.428000,-0.975000
4.432000,-0.987500
4.436000,-1.032500
4.440000,-1.047500
4.444000,-1.110000
4.448000,-1.240000
4.452000,-1.202500
4.456000,-1.110000
4.460000,-1.065000
4.464000,-0.927500
4.468000,-0.722500
4.472000,-0.587500
4.476000,-0.520000
4.480000,-0.395000
4.484000,-0.290000
4.488000,-0.110000
4.492000,0.070000
4.496000,0.215000
4.500000,0.285000
4.504000,0.310000
4.508000,0.335000
4.512000,0.370000
4.516000,0.425000
4.520000,0.495000
4.524000,0.602500
4.528000,0.745000
4.532000,0.797500
4.536000,0.647500
4.540000,0.527500
4.544000,0.482500
4.548000,0.582500
4.552000,0.790000
4.556000,1.032500
4.560000,1.202500
4.564000,1.322500
4.568000,1.362500
4.572000,1.212500
4.576000,0.837500
4.580000,0.450000
4.584000,0.052500
4.588000,-0.257500
4.592000,-0.520000
4.596000,-0.800000
4.600000,-1.072500
4.604000,-1.360000
4.608000,-1.562500
4.612000,-1.625000
4.616000,-1.647500
4.620000,-1.635000
4.624000,-1.607500
4.628000,-1.627500
4.632000,-1.620000
4.636000,-1.627500
4.640000,-1.545000
4.644000,-1.412500
4.648000,-1.310000
4.652000,-1.325000
4.656000,-1.375000
4.660000,-1.377500
4.664000,-1.340000
4.668000,-1.360000
4.672000,-1.402500
4.676000,-1.452500
4.680000,-1.447500
4.684000,-1.390000
4.688000,-1.360000
4.692000,-1.362500
4.696000,-1.360000
4.700000,-1.287500
4.704000,-1.150000
4.708000,-1.002500
4.712000,-0.875000
4.716000,-0.795000
4.720000,-0.687500
4.724000,-0.582500
4.728000,-0.450000
4.732000,-0.235000
4.736000,-0.060000
4.740000,0.095000
4.744000,0.160000
4.748000,0.177500
4.752000,0.187500
4.756000,0.237500
4.760000,0.220000
4.764000,0.125000
4.768000,0.127500
4.772000,0.197500
4.776000,0.270000
4.780000,0.327500
4.784000,0.345000
4.788000,0.390000
4.792000,0.465000
4.796000,0.585000
4.800000,0.812500
4.804000,1.110000
4.808000,1.240000
4.812000,1.310000
4.816000,1.162500
4.820000,0.760000
4.824000,0.350000
4.828000,-0.050000
4.832000,-0.302500
4.836000,-0.545000
4.840000,-0.772500
4.844000,-0.960000
4.848000,-1.172500
4.852000,-1.415000
4.856000,-1.590000
4.860000,-1.682500
4.864000,-1.727500
4.868000,-1.770000
4.872000,-1.772500
4.876000,-1.760000
4.880000,-1.720000
4.884000,-1.635000
4.888000,-1.432500
4.892000,-1.272500
4.896000,-1.152500
4.900000,-1.215000
4.904000,-1.415000
4.908000,-1.277500
4.912000,-0.812500
4.916000,-0.832500
4.920000,-1.287500
4.924000,-1.432500
4.928000,-1.532500
4.932000,-1.515000
4.936000,-1.397500
4.940000,-1.362500
4.944000,-1.460000
4.948000,-1.415000
4.952000,-1.160000
4.956000,-0.952500
4.960000,-0.907500
4.964000,-0.802500
4.968000,-0.607500
4.972000,-0.370000
4.976000,-0.257500
4.980000,-0.160000
4.984000,0.012500
4.988000,0.152500
4.992000,0.110000
4.996000,0.050000
5.000000,0.087500
5.004000,0.165000
5.008000,0.197500
5.012000,0.220000
5.016000,0.297500
5.020000,0.387500
5.024000,0.390000
5.028000,0.350000
5.032000,0.347500
5.036000,0.397500
5.040000,0.535000
5.044000,0.677500
5.048000,0.825000
5.052000,0.970000
5.056000,1.050000
5.060000,1.007500
5.064000,0.707500
5.068000,0.282500
5.072000,-0.132500
5.076000,-0.482500
5.080000,-0.752500
5.084000,-0.962500
5.088000,-1.247500
5.092000,-1.525000
5.096000,-1.702500
5.100000,-1.852500
5.104000,-1.997500
5.108000,-2.050000
5.112000,-2.020000
5.116000,-2.010000
5.120000,-1.865000
5.124000,-1.737500
5.128000,-1.637500
5.132000,-1.477500
5.136000,-1.340000
5.140000,-1.200000
5.144000,-1.177500
5.148000,-1.195000
5.152000,-1.202500
5.156000,-1.175000
5.160000,-0.995000
5.164000,-0.807500
5.168000,-0.812500
5.172000,-0.812500
5.176000,-0.935000
5.180000,-1.025000
5.184000,-0.982500
5.188000,-0.890000
5.192000,-0.857500
5.196000,-0.877500
5.200000,-0.845000
5.204000,-0.777500
5.208000,-0.565000
5.212000,-0.315000
5.216000,-0.112500
5.220000,0.012500
5.224000,0.137500
5.228000,0.297500
5.232000,0.452500
5.236000,0.500000
5.240000,0.495000
5.244000,0.510000
5.248000,0.547500
5.252000,0.595000
5.256000,0.647500
5.260000,0.670000
5.264000,0.685000
5.268000,0.675000
5.272000,0.745000
5.276000,0.770000
5.280000,0.802500
5.284000,0.947500
5.288000,1.145000
